week_number,pizza_name,pizza_size,quantity,year,month,day,unit_price,pizza_category
44,The Italian Capocollo Pizza,S,4,2015,11,2,12.0,Classic
44,The Italian Supreme Pizza,L,6,2015,11,2,20.75,Supreme
44,The Italian Supreme Pizza,M,12,2015,11,2,16.5,Supreme
44,The Italian Supreme Pizza,S,3,2015,11,2,12.5,Supreme
44,The Italian Vegetables Pizza,L,1,2015,11,2,21.0,Veggie
44,The Italian Vegetables Pizza,M,8,2015,11,2,16.75,Veggie
44,The Italian Vegetables Pizza,S,2,2015,11,2,12.75,Veggie
44,The Mediterranean Pizza,L,5,2015,11,2,20.25,Veggie
44,The Mediterranean Pizza,M,7,2015,11,2,16.0,Veggie
44,The Mediterranean Pizza,S,3,2015,11,2,12.0,Veggie
44,The Mexicana Pizza,L,14,2015,11,2,20.25,Veggie
44,The Mexicana Pizza,M,9,2015,11,2,16.0,Veggie
44,The Mexicana Pizza,S,2,2015,11,2,12.0,Veggie
44,The Napolitana Pizza,L,9,2015,11,2,20.5,Classic
44,The Napolitana Pizza,M,8,2015,11,2,16.0,Classic
44,The Napolitana Pizza,S,9,2015,11,2,12.0,Classic
44,The Pepper Salami Pizza,L,13,2015,11,2,20.75,Supreme
44,The Pepper Salami Pizza,M,13,2015,11,2,16.5,Supreme
44,The Pepper Salami Pizza,S,4,2015,11,2,12.5,Supreme
44,The Pepperoni Pizza,L,12,2015,11,2,15.25,Classic
44,The Pepperoni Pizza,M,23,2015,11,2,12.5,Classic
44,The Pepperoni Pizza,S,12,2015,11,2,9.75,Classic
44,"The Pepperoni, Mushroom, and Peppers Pizza",L,7,2015,11,2,17.5,Classic
44,"The Pepperoni, Mushroom, and Peppers Pizza",M,3,2015,11,2,14.5,Classic
44,"The Pepperoni, Mushroom, and Peppers Pizza",S,9,2015,11,2,11.0,Classic
44,The Prosciutto and Arugula Pizza,L,9,2015,11,2,20.75,Supreme
44,The Prosciutto and Arugula Pizza,M,13,2015,11,2,16.5,Supreme
44,The Prosciutto and Arugula Pizza,S,9,2015,11,2,12.5,Supreme
44,The Sicilian Pizza,L,11,2015,11,2,20.25,Supreme
44,The Sicilian Pizza,M,7,2015,11,2,16.25,Supreme
44,The Sicilian Pizza,S,17,2015,11,2,12.25,Supreme
44,The Soppressata Pizza,L,5,2015,11,2,20.75,Supreme
44,The Soppressata Pizza,M,6,2015,11,2,16.5,Supreme
44,The Soppressata Pizza,S,5,2015,11,2,12.5,Supreme
44,The Southwest Chicken Pizza,L,19,2015,11,2,20.75,Chicken
44,The Southwest Chicken Pizza,M,11,2015,11,2,16.75,Chicken
44,The Southwest Chicken Pizza,S,3,2015,11,2,12.75,Chicken
44,The Spicy Italian Pizza,L,12,2015,11,2,20.75,Supreme
44,The Spicy Italian Pizza,M,12,2015,11,2,16.5,Supreme
44,The Spicy Italian Pizza,S,6,2015,11,2,12.5,Supreme
44,The Spinach Pesto Pizza,L,3,2015,11,2,20.75,Veggie
44,The Spinach Pesto Pizza,M,7,2015,11,2,16.5,Veggie
44,The Spinach Pesto Pizza,S,8,2015,11,2,12.5,Veggie
44,The Spinach Supreme Pizza,L,3,2015,11,2,20.75,Supreme
44,The Spinach Supreme Pizza,M,5,2015,11,2,16.5,Supreme
44,The Spinach Supreme Pizza,S,8,2015,11,2,12.5,Supreme
44,The Spinach and Feta Pizza,L,4,2015,11,2,20.25,Veggie
44,The Spinach and Feta Pizza,M,4,2015,11,2,16.0,Veggie
44,The Spinach and Feta Pizza,S,1,2015,11,2,12.0,Veggie
44,The Thai Chicken Pizza,L,29,2015,11,2,20.75,Chicken
44,The Thai Chicken Pizza,M,7,2015,11,2,16.75,Chicken
44,The Thai Chicken Pizza,S,9,2015,11,2,12.75,Chicken
44,The Vegetables + Vegetables Pizza,L,4,2015,11,2,20.25,Veggie
44,The Vegetables + Vegetables Pizza,M,8,2015,11,2,16.0,Veggie
44,The Vegetables + Vegetables Pizza,S,7,2015,11,2,12.0,Veggie
45,The Barbecue Chicken Pizza,L,22,2015,11,9,20.75,Chicken
45,The Barbecue Chicken Pizza,M,18,2015,11,9,16.75,Chicken
45,The Barbecue Chicken Pizza,S,6,2015,11,9,12.75,Chicken
45,The Big Meat Pizza,S,42,2015,11,9,12.0,Classic
45,The Brie Carre Pizza,S,7,2015,11,9,23.649999999999995,Supreme
45,The Calabrese Pizza,L,5,2015,11,9,20.25,Supreme
45,The Calabrese Pizza,M,10,2015,11,9,16.25,Supreme
45,The Calabrese Pizza,S,2,2015,11,9,12.25,Supreme
45,The California Chicken Pizza,L,25,2015,11,9,20.75,Chicken
45,The California Chicken Pizza,M,25,2015,11,9,16.75,Chicken
45,The California Chicken Pizza,S,11,2015,11,9,12.75,Chicken
45,The Chicken Alfredo Pizza,L,5,2015,11,9,20.75,Chicken
45,The Chicken Alfredo Pizza,M,19,2015,11,9,16.75,Chicken
45,The Chicken Alfredo Pizza,S,2,2015,11,9,12.75,Chicken
45,The Chicken Pesto Pizza,L,8,2015,11,9,20.75,Chicken
45,The Chicken Pesto Pizza,M,5,2015,11,9,16.75,Chicken
45,The Chicken Pesto Pizza,S,5,2015,11,9,12.75,Chicken
45,The Classic Deluxe Pizza,L,7,2015,11,9,20.5,Classic
45,The Classic Deluxe Pizza,M,22,2015,11,9,16.0,Classic
45,The Classic Deluxe Pizza,S,13,2015,11,9,12.0,Classic
45,The Five Cheese Pizza,L,26,2015,11,9,18.5,Veggie
45,The Four Cheese Pizza,L,26,2015,11,9,17.949999999999996,Veggie
45,The Four Cheese Pizza,M,7,2015,11,9,14.75,Veggie
45,The Greek Pizza,L,6,2015,11,9,20.5,Classic
45,The Greek Pizza,M,7,2015,11,9,16.0,Classic
45,The Greek Pizza,S,12,2015,11,9,12.0,Classic
45,The Greek Pizza,XL,12,2015,11,9,25.5,Classic
45,The Greek Pizza,XXL,1,2015,11,9,35.95000000000001,Classic
45,The Green Garden Pizza,M,3,2015,11,9,16.0,Veggie
45,The Green Garden Pizza,S,12,2015,11,9,12.0,Veggie
45,The Hawaiian Pizza,L,20,2015,11,9,16.5,Classic
45,The Hawaiian Pizza,M,3,2015,11,9,13.25,Classic
45,The Hawaiian Pizza,S,20,2015,11,9,10.5,Classic
45,The Italian Capocollo Pizza,L,12,2015,11,9,20.5,Classic
45,The Italian Capocollo Pizza,M,5,2015,11,9,16.0,Classic
45,The Italian Capocollo Pizza,S,7,2015,11,9,12.0,Classic
45,The Italian Supreme Pizza,L,18,2015,11,9,20.75,Supreme
45,The Italian Supreme Pizza,M,16,2015,11,9,16.5,Supreme
45,The Italian Supreme Pizza,S,4,2015,11,9,12.5,Supreme
45,The Italian Vegetables Pizza,L,2,2015,11,9,21.0,Veggie
45,The Italian Vegetables Pizza,M,6,2015,11,9,16.75,Veggie
45,The Italian Vegetables Pizza,S,6,2015,11,9,12.75,Veggie
45,The Mediterranean Pizza,L,9,2015,11,9,20.25,Veggie
45,The Mediterranean Pizza,M,7,2015,11,9,16.0,Veggie
45,The Mediterranean Pizza,S,4,2015,11,9,12.0,Veggie
45,The Mexicana Pizza,L,24,2015,11,9,20.25,Veggie
45,The Mexicana Pizza,M,13,2015,11,9,16.0,Veggie
45,The Mexicana Pizza,S,3,2015,11,9,12.0,Veggie
45,The Napolitana Pizza,L,15,2015,11,9,20.5,Classic
45,The Napolitana Pizza,M,7,2015,11,9,16.0,Classic
45,The Napolitana Pizza,S,3,2015,11,9,12.0,Classic
45,The Pepper Salami Pizza,L,14,2015,11,9,20.75,Supreme
45,The Pepper Salami Pizza,M,9,2015,11,9,16.5,Supreme
45,The Pepper Salami Pizza,S,10,2015,11,9,12.5,Supreme
45,The Pepperoni Pizza,L,16,2015,11,9,15.25,Classic
45,The Pepperoni Pizza,M,15,2015,11,9,12.5,Classic
45,The Pepperoni Pizza,S,19,2015,11,9,9.75,Classic
45,"The Pepperoni, Mushroom, and Peppers Pizza",L,4,2015,11,9,17.5,Classic
45,"The Pepperoni, Mushroom, and Peppers Pizza",M,4,2015,11,9,14.5,Classic
45,"The Pepperoni, Mushroom, and Peppers Pizza",S,11,2015,11,9,11.0,Classic
45,The Prosciutto and Arugula Pizza,L,7,2015,11,9,20.75,Supreme
45,The Prosciutto and Arugula Pizza,M,13,2015,11,9,16.5,Supreme
45,The Prosciutto and Arugula Pizza,S,14,2015,11,9,12.5,Supreme
45,The Sicilian Pizza,L,11,2015,11,9,20.25,Supreme
45,The Sicilian Pizza,M,15,2015,11,9,16.25,Supreme
45,The Sicilian Pizza,S,15,2015,11,9,12.25,Supreme
45,The Soppressata Pizza,L,7,2015,11,9,20.75,Supreme
45,The Soppressata Pizza,M,7,2015,11,9,16.5,Supreme
45,The Soppressata Pizza,S,8,2015,11,9,12.5,Supreme
45,The Southwest Chicken Pizza,L,19,2015,11,9,20.75,Chicken
45,The Southwest Chicken Pizza,M,11,2015,11,9,16.75,Chicken
45,The Southwest Chicken Pizza,S,8,2015,11,9,12.75,Chicken
45,The Spicy Italian Pizza,L,25,2015,11,9,20.75,Supreme
45,The Spicy Italian Pizza,M,5,2015,11,9,16.5,Supreme
45,The Spicy Italian Pizza,S,9,2015,11,9,12.5,Supreme
45,The Spinach Pesto Pizza,L,3,2015,11,9,20.75,Veggie
45,The Spinach Pesto Pizza,M,8,2015,11,9,16.5,Veggie
45,The Spinach Pesto Pizza,S,5,2015,11,9,12.5,Veggie
45,The Spinach Supreme Pizza,L,4,2015,11,9,20.75,Supreme
45,The Spinach Supreme Pizza,M,9,2015,11,9,16.5,Supreme
45,The Spinach Supreme Pizza,S,4,2015,11,9,12.5,Supreme
45,The Spinach and Feta Pizza,L,12,2015,11,9,20.25,Veggie
45,The Spinach and Feta Pizza,M,11,2015,11,9,16.0,Veggie
45,The Spinach and Feta Pizza,S,7,2015,11,9,12.0,Veggie
45,The Thai Chicken Pizza,L,27,2015,11,9,20.75,Chicken
45,The Thai Chicken Pizza,M,11,2015,11,9,16.75,Chicken
45,The Thai Chicken Pizza,S,4,2015,11,9,12.75,Chicken
45,The Vegetables + Vegetables Pizza,L,7,2015,11,9,20.25,Veggie
45,The Vegetables + Vegetables Pizza,M,5,2015,11,9,16.0,Veggie
45,The Vegetables + Vegetables Pizza,S,2,2015,11,9,12.0,Veggie
46,The Barbecue Chicken Pizza,L,19,2015,11,16,20.75,Chicken
46,The Barbecue Chicken Pizza,M,19,2015,11,16,16.75,Chicken
46,The Barbecue Chicken Pizza,S,12,2015,11,16,12.75,Chicken
46,The Big Meat Pizza,S,40,2015,11,16,12.0,Classic
46,The Brie Carre Pizza,S,12,2015,11,16,23.649999999999995,Supreme
46,The Calabrese Pizza,L,5,2015,11,16,20.25,Supreme
46,The Calabrese Pizza,M,14,2015,11,16,16.25,Supreme
46,The Calabrese Pizza,S,3,2015,11,16,12.25,Supreme
46,The California Chicken Pizza,L,20,2015,11,16,20.75,Chicken
46,The California Chicken Pizza,M,18,2015,11,16,16.75,Chicken
46,The California Chicken Pizza,S,14,2015,11,16,12.75,Chicken
46,The Chicken Alfredo Pizza,L,9,2015,11,16,20.75,Chicken
46,The Chicken Alfredo Pizza,M,14,2015,11,16,16.75,Chicken
46,The Chicken Alfredo Pizza,S,2,2015,11,16,12.75,Chicken
46,The Chicken Pesto Pizza,L,8,2015,11,16,20.75,Chicken
46,The Chicken Pesto Pizza,M,7,2015,11,16,16.75,Chicken
46,The Chicken Pesto Pizza,S,4,2015,11,16,12.75,Chicken
46,The Classic Deluxe Pizza,L,9,2015,11,16,20.5,Classic
46,The Classic Deluxe Pizza,M,21,2015,11,16,16.0,Classic
46,The Classic Deluxe Pizza,S,15,2015,11,16,12.0,Classic
46,The Five Cheese Pizza,L,19,2015,11,16,18.5,Veggie
46,The Four Cheese Pizza,L,25,2015,11,16,17.949999999999996,Veggie
46,The Four Cheese Pizza,M,11,2015,11,16,14.75,Veggie
46,The Greek Pizza,L,4,2015,11,16,20.5,Classic
46,The Greek Pizza,M,5,2015,11,16,16.0,Classic
46,The Greek Pizza,S,5,2015,11,16,12.0,Classic
46,The Greek Pizza,XL,6,2015,11,16,25.5,Classic
46,The Green Garden Pizza,L,1,2015,11,16,20.25,Veggie
46,The Green Garden Pizza,M,6,2015,11,16,16.0,Veggie
46,The Green Garden Pizza,S,6,2015,11,16,12.0,Veggie
46,The Hawaiian Pizza,L,18,2015,11,16,16.5,Classic
46,The Hawaiian Pizza,M,13,2015,11,16,13.25,Classic
46,The Hawaiian Pizza,S,28,2015,11,16,10.5,Classic
46,The Italian Capocollo Pizza,L,17,2015,11,16,20.5,Classic
46,The Italian Capocollo Pizza,M,6,2015,11,16,16.0,Classic
46,The Italian Capocollo Pizza,S,4,2015,11,16,12.0,Classic
46,The Italian Supreme Pizza,L,19,2015,11,16,20.75,Supreme
46,The Italian Supreme Pizza,M,22,2015,11,16,16.5,Supreme
46,The Italian Supreme Pizza,S,8,2015,11,16,12.5,Supreme
46,The Italian Vegetables Pizza,L,3,2015,11,16,21.0,Veggie
46,The Italian Vegetables Pizza,M,5,2015,11,16,16.75,Veggie
46,The Italian Vegetables Pizza,S,4,2015,11,16,12.75,Veggie
46,The Mediterranean Pizza,L,7,2015,11,16,20.25,Veggie
46,The Mediterranean Pizza,M,8,2015,11,16,16.0,Veggie
46,The Mediterranean Pizza,S,9,2015,11,16,12.0,Veggie
46,The Mexicana Pizza,L,14,2015,11,16,20.25,Veggie
46,The Mexicana Pizza,M,7,2015,11,16,16.0,Veggie
46,The Mexicana Pizza,S,3,2015,11,16,12.0,Veggie
46,The Napolitana Pizza,L,8,2015,11,16,20.5,Classic
46,The Napolitana Pizza,M,6,2015,11,16,16.0,Classic
46,The Napolitana Pizza,S,7,2015,11,16,12.0,Classic
46,The Pepper Salami Pizza,L,13,2015,11,16,20.75,Supreme
46,The Pepper Salami Pizza,M,4,2015,11,16,16.5,Supreme
46,The Pepper Salami Pizza,S,8,2015,11,16,12.5,Supreme
46,The Pepperoni Pizza,L,10,2015,11,16,15.25,Classic
46,The Pepperoni Pizza,M,21,2015,11,16,12.5,Classic
46,The Pepperoni Pizza,S,19,2015,11,16,9.75,Classic
46,"The Pepperoni, Mushroom, and Peppers Pizza",L,5,2015,11,16,17.5,Classic
46,"The Pepperoni, Mushroom, and Peppers Pizza",M,6,2015,11,16,14.5,Classic
46,"The Pepperoni, Mushroom, and Peppers Pizza",S,5,2015,11,16,11.0,Classic
46,The Prosciutto and Arugula Pizza,L,6,2015,11,16,20.75,Supreme
46,The Prosciutto and Arugula Pizza,M,13,2015,11,16,16.5,Supreme
46,The Prosciutto and Arugula Pizza,S,9,2015,11,16,12.5,Supreme
46,The Sicilian Pizza,L,16,2015,11,16,20.25,Supreme
46,The Sicilian Pizza,M,5,2015,11,16,16.25,Supreme
46,The Sicilian Pizza,S,12,2015,11,16,12.25,Supreme
46,The Soppressata Pizza,L,9,2015,11,16,20.75,Supreme
46,The Soppressata Pizza,M,4,2015,11,16,16.5,Supreme
46,The Soppressata Pizza,S,2,2015,11,16,12.5,Supreme
46,The Southwest Chicken Pizza,L,26,2015,11,16,20.75,Chicken
46,The Southwest Chicken Pizza,M,11,2015,11,16,16.75,Chicken
46,The Southwest Chicken Pizza,S,7,2015,11,16,12.75,Chicken
46,The Spicy Italian Pizza,L,17,2015,11,16,20.75,Supreme
46,The Spicy Italian Pizza,M,8,2015,11,16,16.5,Supreme
46,The Spicy Italian Pizza,S,7,2015,11,16,12.5,Supreme
46,The Spinach Pesto Pizza,L,4,2015,11,16,20.75,Veggie
46,The Spinach Pesto Pizza,M,4,2015,11,16,16.5,Veggie
46,The Spinach Pesto Pizza,S,11,2015,11,16,12.5,Veggie
46,The Spinach Supreme Pizza,L,3,2015,11,16,20.75,Supreme
46,The Spinach Supreme Pizza,M,6,2015,11,16,16.5,Supreme
46,The Spinach Supreme Pizza,S,12,2015,11,16,12.5,Supreme
46,The Spinach and Feta Pizza,L,8,2015,11,16,20.25,Veggie
46,The Spinach and Feta Pizza,M,8,2015,11,16,16.0,Veggie
46,The Spinach and Feta Pizza,S,9,2015,11,16,12.0,Veggie
46,The Thai Chicken Pizza,L,24,2015,11,16,20.75,Chicken
46,The Thai Chicken Pizza,M,6,2015,11,16,16.75,Chicken
46,The Thai Chicken Pizza,S,9,2015,11,16,12.75,Chicken
46,The Vegetables + Vegetables Pizza,L,8,2015,11,16,20.25,Veggie
46,The Vegetables + Vegetables Pizza,M,11,2015,11,16,16.0,Veggie
46,The Vegetables + Vegetables Pizza,S,9,2015,11,16,12.0,Veggie
47,The Barbecue Chicken Pizza,L,19,2015,11,23,20.75,Chicken
47,The Barbecue Chicken Pizza,M,18,2015,11,23,16.75,Chicken
47,The Barbecue Chicken Pizza,S,13,2015,11,23,12.75,Chicken
47,The Big Meat Pizza,S,34,2015,11,23,12.0,Classic
47,The Brie Carre Pizza,S,8,2015,11,23,23.649999999999995,Supreme
47,The Calabrese Pizza,L,11,2015,11,23,20.25,Supreme
47,The Calabrese Pizza,M,12,2015,11,23,16.25,Supreme
47,The Calabrese Pizza,S,2,2015,11,23,12.25,Supreme
47,The California Chicken Pizza,L,9,2015,11,23,20.75,Chicken
47,The California Chicken Pizza,M,16,2015,11,23,16.75,Chicken
47,The California Chicken Pizza,S,6,2015,11,23,12.75,Chicken
47,The Chicken Alfredo Pizza,L,5,2015,11,23,20.75,Chicken
47,The Chicken Alfredo Pizza,M,9,2015,11,23,16.75,Chicken
47,The Chicken Alfredo Pizza,S,2,2015,11,23,12.75,Chicken
47,The Chicken Pesto Pizza,L,6,2015,11,23,20.75,Chicken
47,The Chicken Pesto Pizza,M,8,2015,11,23,16.75,Chicken
47,The Chicken Pesto Pizza,S,9,2015,11,23,12.75,Chicken
47,The Classic Deluxe Pizza,L,8,2015,11,23,20.5,Classic
47,The Classic Deluxe Pizza,M,23,2015,11,23,16.0,Classic
47,The Classic Deluxe Pizza,S,17,2015,11,23,12.0,Classic
47,The Five Cheese Pizza,L,26,2015,11,23,18.5,Veggie
47,The Four Cheese Pizza,L,21,2015,11,23,17.949999999999996,Veggie
47,The Four Cheese Pizza,M,6,2015,11,23,14.75,Veggie
47,The Greek Pizza,L,6,2015,11,23,20.5,Classic
47,The Greek Pizza,M,6,2015,11,23,16.0,Classic
47,The Greek Pizza,S,6,2015,11,23,12.0,Classic
47,The Greek Pizza,XL,9,2015,11,23,25.5,Classic
47,The Greek Pizza,XXL,2,2015,11,23,35.95000000000001,Classic
47,The Green Garden Pizza,M,3,2015,11,23,16.0,Veggie
47,The Green Garden Pizza,S,11,2015,11,23,12.0,Veggie
47,The Hawaiian Pizza,L,15,2015,11,23,16.5,Classic
47,The Hawaiian Pizza,M,9,2015,11,23,13.25,Classic
47,The Hawaiian Pizza,S,31,2015,11,23,10.5,Classic
47,The Italian Capocollo Pizza,L,9,2015,11,23,20.5,Classic
47,The Italian Capocollo Pizza,M,5,2015,11,23,16.0,Classic
47,The Italian Capocollo Pizza,S,4,2015,11,23,12.0,Classic
47,The Italian Supreme Pizza,L,13,2015,11,23,20.75,Supreme
47,The Italian Supreme Pizza,M,25,2015,11,23,16.5,Supreme
47,The Italian Supreme Pizza,S,1,2015,11,23,12.5,Supreme
47,The Italian Vegetables Pizza,L,3,2015,11,23,21.0,Veggie
47,The Italian Vegetables Pizza,M,3,2015,11,23,16.75,Veggie
47,The Italian Vegetables Pizza,S,4,2015,11,23,12.75,Veggie
47,The Mediterranean Pizza,L,7,2015,11,23,20.25,Veggie
47,The Mediterranean Pizza,M,6,2015,11,23,16.0,Veggie
47,The Mediterranean Pizza,S,8,2015,11,23,12.0,Veggie
47,The Mexicana Pizza,L,22,2015,11,23,20.25,Veggie
47,The Mexicana Pizza,M,11,2015,11,23,16.0,Veggie
47,The Mexicana Pizza,S,5,2015,11,23,12.0,Veggie
47,The Napolitana Pizza,L,10,2015,11,23,20.5,Classic
47,The Napolitana Pizza,M,9,2015,11,23,16.0,Classic
47,The Napolitana Pizza,S,6,2015,11,23,12.0,Classic
47,The Pepper Salami Pizza,L,12,2015,11,23,20.75,Supreme
47,The Pepper Salami Pizza,M,7,2015,11,23,16.5,Supreme
47,The Pepper Salami Pizza,S,8,2015,11,23,12.5,Supreme
47,The Pepperoni Pizza,L,14,2015,11,23,15.25,Classic
47,The Pepperoni Pizza,M,15,2015,11,23,12.5,Classic
47,The Pepperoni Pizza,S,7,2015,11,23,9.75,Classic
47,"The Pepperoni, Mushroom, and Peppers Pizza",L,4,2015,11,23,17.5,Classic
47,"The Pepperoni, Mushroom, and Peppers Pizza",M,8,2015,11,23,14.5,Classic
47,"The Pepperoni, Mushroom, and Peppers Pizza",S,5,2015,11,23,11.0,Classic
47,The Prosciutto and Arugula Pizza,L,14,2015,11,23,20.75,Supreme
47,The Prosciutto and Arugula Pizza,M,1,2015,11,23,16.5,Supreme
47,The Prosciutto and Arugula Pizza,S,8,2015,11,23,12.5,Supreme
47,The Sicilian Pizza,L,9,2015,11,23,20.25,Supreme
47,The Sicilian Pizza,M,16,2015,11,23,16.25,Supreme
47,The Sicilian Pizza,S,10,2015,11,23,12.25,Supreme
47,The Soppressata Pizza,L,8,2015,11,23,20.75,Supreme
47,The Soppressata Pizza,M,2,2015,11,23,16.5,Supreme
47,The Soppressata Pizza,S,4,2015,11,23,12.5,Supreme
47,The Southwest Chicken Pizza,L,16,2015,11,23,20.75,Chicken
47,The Southwest Chicken Pizza,M,7,2015,11,23,16.75,Chicken
47,The Southwest Chicken Pizza,S,7,2015,11,23,12.75,Chicken
47,The Spicy Italian Pizza,L,22,2015,11,23,20.75,Supreme
47,The Spicy Italian Pizza,M,7,2015,11,23,16.5,Supreme
47,The Spicy Italian Pizza,S,11,2015,11,23,12.5,Supreme
47,The Spinach Pesto Pizza,L,4,2015,11,23,20.75,Veggie
47,The Spinach Pesto Pizza,M,5,2015,11,23,16.5,Veggie
47,The Spinach Pesto Pizza,S,12,2015,11,23,12.5,Veggie
47,The Spinach Supreme Pizza,L,4,2015,11,23,20.75,Supreme
47,The Spinach Supreme Pizza,M,3,2015,11,23,16.5,Supreme
47,The Spinach Supreme Pizza,S,9,2015,11,23,12.5,Supreme
47,The Spinach and Feta Pizza,L,4,2015,11,23,20.25,Veggie
47,The Spinach and Feta Pizza,M,11,2015,11,23,16.0,Veggie
47,The Spinach and Feta Pizza,S,12,2015,11,23,12.0,Veggie
47,The Thai Chicken Pizza,L,25,2015,11,23,20.75,Chicken
47,The Thai Chicken Pizza,M,14,2015,11,23,16.75,Chicken
47,The Thai Chicken Pizza,S,11,2015,11,23,12.75,Chicken
47,The Vegetables + Vegetables Pizza,L,7,2015,11,23,20.25,Veggie
47,The Vegetables + Vegetables Pizza,M,11,2015,11,23,16.0,Veggie
47,The Vegetables + Vegetables Pizza,S,17,2015,11,23,12.0,Veggie
48,The Barbecue Chicken Pizza,L,24,2015,11,30,20.75,Chicken
48,The Barbecue Chicken Pizza,M,24,2015,11,30,16.75,Chicken
48,The Barbecue Chicken Pizza,S,9,2015,11,30,12.75,Chicken
48,The Big Meat Pizza,S,44,2015,11,30,12.0,Classic
48,The Brie Carre Pizza,S,13,2015,11,30,23.649999999999995,Supreme
48,The Calabrese Pizza,L,8,2015,11,30,20.25,Supreme
48,The Calabrese Pizza,M,11,2015,11,30,16.25,Supreme
48,The Calabrese Pizza,S,5,2015,11,30,12.25,Supreme
48,The California Chicken Pizza,L,30,2015,11,30,20.75,Chicken
48,The California Chicken Pizza,M,18,2015,11,30,16.75,Chicken
48,The California Chicken Pizza,S,6,2015,11,30,12.75,Chicken
48,The Chicken Alfredo Pizza,L,4,2015,11,30,20.75,Chicken
48,The Chicken Alfredo Pizza,M,15,2015,11,30,16.75,Chicken
48,The Chicken Pesto Pizza,L,5,2015,11,30,20.75,Chicken
48,The Chicken Pesto Pizza,M,6,2015,11,30,16.75,Chicken
48,The Chicken Pesto Pizza,S,3,2015,11,30,12.75,Chicken
48,The Classic Deluxe Pizza,L,11,2015,11,30,20.5,Classic
48,The Classic Deluxe Pizza,M,33,2015,11,30,16.0,Classic
48,The Classic Deluxe Pizza,S,22,2015,11,30,12.0,Classic
48,The Five Cheese Pizza,L,32,2015,11,30,18.5,Veggie
48,The Four Cheese Pizza,L,31,2015,11,30,17.949999999999996,Veggie
48,The Four Cheese Pizza,M,17,2015,11,30,14.75,Veggie
48,The Greek Pizza,L,9,2015,11,30,20.5,Classic
48,The Greek Pizza,M,9,2015,11,30,16.0,Classic
48,The Greek Pizza,S,8,2015,11,30,12.0,Classic
48,The Greek Pizza,XL,16,2015,11,30,25.5,Classic
48,The Green Garden Pizza,L,1,2015,11,30,20.25,Veggie
48,The Green Garden Pizza,M,4,2015,11,30,16.0,Veggie
48,The Green Garden Pizza,S,12,2015,11,30,12.0,Veggie
48,The Hawaiian Pizza,L,22,2015,11,30,16.5,Classic
48,The Hawaiian Pizza,M,11,2015,11,30,13.25,Classic
48,The Hawaiian Pizza,S,29,2015,11,30,10.5,Classic
48,The Italian Capocollo Pizza,L,19,2015,11,30,20.5,Classic
48,The Italian Capocollo Pizza,M,10,2015,11,30,16.0,Classic
48,The Italian Capocollo Pizza,S,7,2015,11,30,12.0,Classic
48,The Italian Supreme Pizza,L,18,2015,11,30,20.75,Supreme
48,The Italian Supreme Pizza,M,17,2015,11,30,16.5,Supreme
48,The Italian Supreme Pizza,S,4,2015,11,30,12.5,Supreme
48,The Italian Vegetables Pizza,L,6,2015,11,30,21.0,Veggie
48,The Italian Vegetables Pizza,M,15,2015,11,30,16.75,Veggie
48,The Italian Vegetables Pizza,S,9,2015,11,30,12.75,Veggie
48,The Mediterranean Pizza,L,8,2015,11,30,20.25,Veggie
48,The Mediterranean Pizza,M,8,2015,11,30,16.0,Veggie
48,The Mediterranean Pizza,S,4,2015,11,30,12.0,Veggie
48,The Mexicana Pizza,L,29,2015,11,30,20.25,Veggie
48,The Mexicana Pizza,M,11,2015,11,30,16.0,Veggie
48,The Mexicana Pizza,S,3,2015,11,30,12.0,Veggie
48,The Napolitana Pizza,L,13,2015,11,30,20.5,Classic
48,The Napolitana Pizza,M,11,2015,11,30,16.0,Classic
48,The Napolitana Pizza,S,10,2015,11,30,12.0,Classic
48,The Pepper Salami Pizza,L,21,2015,11,30,20.75,Supreme
48,The Pepper Salami Pizza,M,8,2015,11,30,16.5,Supreme
48,The Pepper Salami Pizza,S,7,2015,11,30,12.5,Supreme
48,The Pepperoni Pizza,L,12,2015,11,30,15.25,Classic
48,The Pepperoni Pizza,M,20,2015,11,30,12.5,Classic
48,The Pepperoni Pizza,S,13,2015,11,30,9.75,Classic
48,"The Pepperoni, Mushroom, and Peppers Pizza",L,10,2015,11,30,17.5,Classic
48,"The Pepperoni, Mushroom, and Peppers Pizza",M,8,2015,11,30,14.5,Classic
48,"The Pepperoni, Mushroom, and Peppers Pizza",S,12,2015,11,30,11.0,Classic
48,The Prosciutto and Arugula Pizza,L,11,2015,11,30,20.75,Supreme
48,The Prosciutto and Arugula Pizza,M,18,2015,11,30,16.5,Supreme
48,The Prosciutto and Arugula Pizza,S,4,2015,11,30,12.5,Supreme
48,The Sicilian Pizza,L,21,2015,11,30,20.25,Supreme
48,The Sicilian Pizza,M,21,2015,11,30,16.25,Supreme
48,The Sicilian Pizza,S,19,2015,11,30,12.25,Supreme
48,The Soppressata Pizza,L,7,2015,11,30,20.75,Supreme
48,The Soppressata Pizza,M,9,2015,11,30,16.5,Supreme
48,The Soppressata Pizza,S,5,2015,11,30,12.5,Supreme
48,The Southwest Chicken Pizza,L,15,2015,11,30,20.75,Chicken
48,The Southwest Chicken Pizza,M,18,2015,11,30,16.75,Chicken
48,The Southwest Chicken Pizza,S,10,2015,11,30,12.75,Chicken
48,The Spicy Italian Pizza,L,26,2015,11,30,20.75,Supreme
